,VaR_pred,loss_real,viol,year
2019-06-19,0.02751394733786583,-0.0204617902636528,0,2019
2019-06-20,0.022754784673452377,-0.003150361590087414,0,2019
2019-06-21,0.021555548533797264,-0.006123807746917009,0,2019
2019-06-24,0.034249499440193176,0.0014829459832981229,0,2019
2019-06-25,0.026643522083759308,-0.0032239453867077827,0,2019
2019-06-26,0.035221803933382034,-0.0011628390057012439,0,2019
2019-06-27,0.027300795540213585,0.0018652373692020774,0,2019
2019-06-28,0.03935147076845169,0.0002029662864515558,0,2019
2019-07-01,0.03551965579390526,0.0072008646093308926,0,2019
2019-07-02,0.026666443794965744,-0.007704336661845446,0,2019
2019-07-03,0.016299555078148842,0.004156284499913454,0,2019
2019-07-05,0.023514654487371445,0.001644199131987989,0,2019
2019-07-08,0.03076140023767948,-0.0005776197649538517,0,2019
2019-07-09,0.01007841620594263,-0.011461455374956131,0,2019
2019-07-10,0.020949851721525192,0.001218526973389089,0,2019
2019-07-11,0.01871815323829651,-0.001856381306424737,0,2019
2019-07-12,0.026635147631168365,0.0010852834675461054,0,2019
2019-07-15,0.017487583681941032,0.00830618105828762,0,2019
2019-07-16,0.028951387852430344,0.002485473407432437,0,2019
2019-07-17,0.023533422499895096,0.003090826328843832,0,2019
2019-07-18,0.020164210349321365,-1.2801019693142734e-05,0,2019
2019-07-19,0.02358143776655197,-0.0020253180991858244,0,2019
2019-07-22,0.015313719399273396,-0.0020349007099866867,0,2019
2019-07-23,0.022640319541096687,0.0025345066096633673,0,2019
2019-07-24,0.015569891780614853,0.002314894925802946,0,2019
2019-07-25,0.024435847997665405,-0.0027936454862356186,0,2019
2019-07-26,0.017792250961065292,-0.0021327261347323656,0,2019
2019-07-29,0.019655868411064148,-0.005296184681355953,0,2019
2019-07-30,0.015684064477682114,9.758148371474817e-05,0,2019
2019-07-31,0.015053299255669117,0.018301527947187424,1,2019
2019-08-01,0.018363969400525093,-0.008768385276198387,0,2019
2019-08-02,0.01178791094571352,0.004704801365733147,0,2019
2019-08-05,0.010356142185628414,-0.0024849274195730686,0,2019
2019-08-06,0.02108580805361271,0.005520970560610294,0,2019
2019-08-07,0.014337819069623947,-0.008007815107703209,0,2019
2019-08-08,0.01849789172410965,-0.005240730009973049,0,2019
2019-08-09,0.016377007588744164,-0.0018953668186441064,0,2019
2019-08-12,0.01644405722618103,-0.009804915636777878,0,2019
2019-08-13,0.02674865908920765,0.010196973569691181,0,2019
2019-08-14,0.015351883135735989,0.001128208008594811,0,2019
2019-08-15,0.029659369960427284,-0.002329699695110321,0,2019
2019-08-16,0.016626929864287376,-0.004317543935030699,0,2019
2019-08-19,0.024294808506965637,-0.00012142007471993566,0,2019
2019-08-20,0.021319473162293434,0.000979333883151412,0,2019
2019-08-21,0.03795165941119194,0.0028310937341302633,0,2019
2019-08-22,0.016625594347715378,0.00447335047647357,0,2019
2019-08-23,0.01705458201467991,-0.0010479409247636795,0,2019
2019-08-26,0.02254798263311386,-0.006181079428642988,0,2019
2019-08-27,0.016729705035686493,-0.0037839023862034082,0,2019
2019-08-28,0.018779119476675987,-0.0038923623505979776,0,2019
2019-08-29,0.0200151689350605,0.00698267063125968,0,2019
2019-08-30,0.02244788594543934,0.003400013316422701,0,2019
2019-09-03,0.015341237187385559,-0.011572636663913727,0,2019
2019-09-04,0.03373096138238907,0.0023452630266547203,0,2019
2019-09-05,0.03826623409986496,0.0001080942529370077,0,2019
2019-09-06,0.027245599776506424,-0.0025780810974538326,0,2019
2019-09-09,0.01832002028822899,0.004045276902616024,0,2019
2019-09-10,0.028886206448078156,0.004004593938589096,0,2019
2019-09-11,0.027452170848846436,0.0023484991397708654,0,2019
2019-09-12,0.02818289026618004,0.0030872991774231195,0,2019
2019-09-13,0.031559087336063385,-0.029711492359638214,0,2019
2019-09-16,0.015691589564085007,0.011751572601497173,0,2019
2019-09-17,0.017668435350060463,0.0024847642052918673,0,2019
2019-09-18,0.01851385459303856,0.0018309681909158826,0,2019
2019-09-19,0.016819780692458153,-0.001520572928711772,0,2019
2019-09-20,0.021064117550849915,-0.003781077917665243,0,2019
2019-09-23,0.020923618227243423,0.004713006317615509,0,2019
2019-09-24,0.025601252913475037,0.006103970110416412,0,2019
2019-09-25,0.035361647605895996,0.0011208155192434788,0,2019
2019-09-26,0.0177520252764225,0.004230724647641182,0,2019
2019-09-27,0.018689105287194252,0.009666860103607178,0,2019
2019-09-30,0.018612653017044067,0.0021617920137941837,0,2019
2019-10-01,0.021502988412976265,0.0034165955148637295,0,2019
2019-10-02,0.01392174232751131,-0.0032430579885840416,0,2019
2019-10-03,0.016419796273112297,-0.004671754781156778,0,2019
2019-10-04,0.015941647812724113,0.002721559489145875,0,2019
2019-10-07,0.02568225748836994,0.0034996578469872475,0,2019
2019-10-08,0.02731606923043728,-0.0021156235598027706,0,2019
2019-10-09,0.021302156150341034,-0.0026393055450171232,0,2019
2019-10-10,0.02667606808245182,-0.00385087332688272,0,2019
2019-10-11,0.029831785708665848,0.002269996562972665,0,2019
2019-10-14,0.019046325236558914,0.00383340404368937,0,2019
2019-10-15,0.023336321115493774,-0.003571895882487297,0,2019
2019-10-16,0.01892528496682644,-0.003909897059202194,0,2019
2019-10-17,0.01937885954976082,0.0007725919131189585,0,2019
2019-10-18,0.021387573331594467,0.0013882265193387866,0,2019
2019-10-21,0.02378115803003311,-0.0027486116159707308,0,2019
2019-10-22,0.014640835113823414,-0.007915252819657326,0,2019
2019-10-23,0.016844797879457474,-0.0025349578354507685,0,2019
2019-10-24,0.018271353095769882,-0.0014754731673747301,0,2019
2019-10-25,0.022856255993247032,0.004290229175239801,0,2019
2019-10-28,0.03210360184311867,0.0010913475416600704,0,2019
2019-10-29,0.01862056739628315,-0.0009962673066183925,0,2019
2019-10-30,0.014354493468999863,-0.0005738590261898935,0,2019
2019-10-31,0.014902825467288494,-0.008462799713015556,0,2019
2019-11-01,0.022526035085320473,-0.0010961586376652122,0,2019
